573468528,94,94,94,94,94,94,494,1664439512506
909625691,56,56,56,56,56,56,158,1664439512506
254806261,96,96,96,96,96,96,194,1664439512506
643722728,45,45,45,45,45,45,874,1664439512506
596225705,98,98,98,98,98,98,549,1664439512506
371093643,46,46,46,46,46,46,167,1664439512506
754476587,81,81,81,81,81,81,511,1664439512506
173574088,52,52,52,52,52,52,423,1664439512506
733302170,51,51,51,51,51,51,402,1664439512506
174424242,55,55,55,55,55,55,434,1664439512506
346228750,61,61,61,61,61,61,237,1664439512506
833289406,59,59,59,59,59,59,185,1664439512506
245973979,72,72,72,72,72,72,662,1664439512506
332584597,41,41,41,41,41,41,476,1664439512506
515856699,62,62,62,62,62,62,378,1664439512506
372338816,50,50,50,50,50,50,782,1664439512506
610937945,84,84,84,84,84,84,404,1664439512506
510515925,26,26,26,26,26,26,236,1664439512506
431917289,73,73,73,73,73,73,570,1664439512506
672672225,31,31,31,31,31,31,430,1664439512506
329554841,91,91,91,91,91,91,257,1664439512506
892992740,87,87,87,87,87,87,147,1664439512506
980279600,79,79,79,79,79,79,279,1664439512506
877425058,70,70,70,70,70,70,466,1664439512506
870556168,57,57,57,57,57,57,966,1664439512506
417652624,72,72,72,72,72,72,328,1664439512506
546583120,51,51,51,51,51,51,925,1664439512506
255550753,74,74,74,74,74,74,994,1664439512506
762238920,71,71,71,71,71,71,812,1664439512506
654772742,98,98,98,98,98,98,729,1664439512506
119318875,72,72,72,72,72,72,594,1664439512506
687130638,91,91,91,91,91,91,540,1664439512506
884645971,16,16,16,16,16,16,974,1664439512506
174061258,56,56,56,56,56,56,441,1664439512506
475408311,43,43,43,43,43,43,160,1664439512506
229990357,48,48,48,48,48,48,529,1664439512506
581077339,47,47,47,47,47,47,299,1664439512506
956798066,71,71,71,71,71,71,933,1664439512506
683689060,62,62,62,62,62,62,790,1664439512506
813505953,49,49,49,49,49,49,461,1664439512506
511499564,37,37,37,37,37,37,142,1664439512506
389100449,75,75,75,75,75,75,614,1664439512506
419627480,38,38,38,38,38,38,147,1664439512506
400111824,47,47,47,47,47,47,416,1664439512506
208019251,27,27,27,27,27,27,802,1664439512506
408905733,13,13,13,13,13,13,474,1664439512506
126862862,38,38,38,38,38,38,911,1664439512506
959026546,43,43,43,43,43,43,584,1664439512506
364558375,11,11,11,11,11,11,509,1664439512506
875454870,54,54,54,54,54,54,408,1664439512506
887848174,70,70,70,70,70,70,758,1664439512506
710091230,11,11,11,11,11,11,895,1664439512506
199217119,39,39,39,39,39,39,483,1664439512506
185626638,62,62,62,62,62,62,613,1664439512506
276887649,72,72,72,72,72,72,604,1664439512506
718369608,26,26,26,26,26,26,918,1664439512506
668532936,76,76,76,76,76,76,557,1664439512506
976413670,20,20,20,20,20,20,904,1664439512506
164281536,53,53,53,53,53,53,222,1664439512506
852287101,55,55,55,55,55,55,678,1664439512506
287941460,39,39,39,39,39,39,425,1664439512506
627148752,40,40,40,40,40,40,117,1664439512506
120073327,26,26,26,26,26,26,157,1664439512506
759590943,42,42,42,42,42,42,761,1664439512506
822218231,33,33,33,33,33,33,871,1664439512506
908779837,61,61,61,61,61,61,217,1664439512506
530055365,49,49,49,49,49,49,947,1664439512506
366291545,46,46,46,46,46,46,285,1664439512506
953527385,76,76,76,76,76,76,409,1664439512506
520559804,59,59,59,59,59,59,892,1664439512506
985223421,94,94,94,94,94,94,153,1664439512506
563999593,88,88,88,88,88,88,445,1664439512506
212926508,25,25,25,25,25,25,916,1664439512506
306957882,43,43,43,43,43,43,481,1664439512506
438781259,89,89,89,89,89,89,418,1664439512506
420702459,53,53,53,53,53,53,556,1664439512506
973774146,53,53,53,53,53,53,183,1664439512506
759416233,99,99,99,99,99,99,841,1664439512506
542081295,66,66,66,66,66,66,182,1664439512506
329026720,82,82,82,82,82,82,390,1664439512506
152459348,60,60,60,60,60,60,916,1664439512506
278766151,18,18,18,18,18,18,379,1664439512506
472547713,24,24,24,24,24,24,133,1664439512506
594413442,83,83,83,83,83,83,630,1664439512506
843220236,84,84,84,84,84,84,555,1664439512506
804685707,59,59,59,59,59,59,336,1664439512506
852663211,30,30,30,30,30,30,861,1664439512506
463385817,53,53,53,53,53,53,937,1664439512506
729541086,71,71,71,71,71,71,548,1664439512506
208520836,89,89,89,89,89,89,624,1664439512506
729511286,97,97,97,97,97,97,926,1664439512506
399218470,45,45,45,45,45,45,800,1664439512506
564715451,91,91,91,91,91,91,600,1664439512506
895109500,28,28,28,28,28,28,345,1664439512506
139150415,90,90,90,90,90,90,146,1664439512506
428821067,75,75,75,75,75,75,406,1664439512506
998635035,15,15,15,15,15,15,789,1664439512506
567938769,94,94,94,94,94,94,522,1664439512507
819257423,69,69,69,69,69,69,996,1664439512507
210528125,14,14,14,14,14,14,579,1664439512507
346711978,56,56,56,56,56,56,161,1664439512507
680032192,84,84,84,84,84,84,122,1664439512507
257011738,74,74,74,74,74,74,339,1664439512507
707740649,31,31,31,31,31,31,711,1664439512507
350064876,64,64,64,64,64,64,186,1664439512507
720405496,66,66,66,66,66,66,875,1664439512507
367102946,53,53,53,53,53,53,537,1664439512507
997994218,84,84,84,84,84,84,537,1664439512507
363696314,75,75,75,75,75,75,810,1664439512507
472745091,40,40,40,40,40,40,861,1664439512507
887028937,63,63,63,63,63,63,141,1664439512507
201031987,36,36,36,36,36,36,415,1664439512507
931362649,52,52,52,52,52,52,427,1664439512507
729155887,77,77,77,77,77,77,791,1664439512507
853512112,41,41,41,41,41,41,931,1664439512507
672839910,13,13,13,13,13,13,496,1664439512507
462184038,35,35,35,35,35,35,460,1664439512507
747390483,18,18,18,18,18,18,271,1664439512507
284896428,97,97,97,97,97,97,279,1664439512507
485355755,99,99,99,99,99,99,319,1664439512507
414765681,79,79,79,79,79,79,336,1664439512507
204913841,35,35,35,35,35,35,522,1664439512507
839797980,62,62,62,62,62,62,174,1664439512507
393691770,52,52,52,52,52,52,394,1664439512507
919699051,13,13,13,13,13,13,473,1664439512509
227473672,73,73,73,73,73,73,225,1664439512509
152067273,89,89,89,89,89,89,216,1664439512509
684215434,97,97,97,97,97,97,109,1664439512509
630783764,66,66,66,66,66,66,827,1664439512509
953538155,38,38,38,38,38,38,144,1664439512509
256281135,65,65,65,65,65,65,810,1664439512509
197711104,78,78,78,78,78,78,452,1664439512509
189159473,85,85,85,85,85,85,203,1664439512509
339029330,42,42,42,42,42,42,292,1664439512509
716517657,63,63,63,63,63,63,532,1664439512509
232099539,38,38,38,38,38,38,809,1664439512509
212758985,81,81,81,81,81,81,378,1664439512509
609221323,34,34,34,34,34,34,339,1664439512509
854077632,84,84,84,84,84,84,127,1664439512509
448821202,73,73,73,73,73,73,203,1664439512509
186091783,58,58,58,58,58,58,951,1664439512509
626489556,74,74,74,74,74,74,641,1664439512509
237101105,91,91,91,91,91,91,628,1664439512509
935993043,93,93,93,93,93,93,106,1664439512509
822339825,13,13,13,13,13,13,421,1664439512509
663788262,58,58,58,58,58,58,968,1664439512509
946687725,78,78,78,78,78,78,922,1664439512509
619827333,98,98,98,98,98,98,673,1664439512509
201095204,22,22,22,22,22,22,139,1664439512509
554299925,69,69,69,69,69,69,198,1664439512509
770164889,80,80,80,80,80,80,487,1664439512509
863555228,77,77,77,77,77,77,265,1664439512509
950791382,20,20,20,20,20,20,650,1664439512509
327641746,15,15,15,15,15,15,522,1664439512509
792557762,56,56,56,56,56,56,439,1664439512509
650226465,81,81,81,81,81,81,724,1664439512509
344978345,27,27,27,27,27,27,819,1664439512509
842330932,66,66,66,66,66,66,480,1664439512509
662100247,93,93,93,93,93,93,197,1664439512509
712260516,54,54,54,54,54,54,833,1664439512509
116063665,75,75,75,75,75,75,505,1664439512509
982901365,61,61,61,61,61,61,690,1664439512509
994786668,16,16,16,16,16,16,748,1664439512509
446503611,28,28,28,28,28,28,386,1664439512509
558989695,14,14,14,14,14,14,685,1664439512509
408131357,35,35,35,35,35,35,540,1664439512509
356498211,49,49,49,49,49,49,128,1664439512509
338799498,82,82,82,82,82,82,792,1664439512509
500539851,23,23,23,23,23,23,768,1664439512509
314283049,52,52,52,52,52,52,698,1664439512509
819149210,83,83,83,83,83,83,401,1664439512509
516711552,24,24,24,24,24,24,852,1664439512509
347563999,46,46,46,46,46,46,540,1664439512509
514070613,69,69,69,69,69,69,190,1664439512509
629583079,73,73,73,73,73,73,398,1664439512509
253036639,15,15,15,15,15,15,841,1664439512509
499386376,17,17,17,17,17,17,390,1664439512509
428265946,63,63,63,63,63,63,503,1664439512509
856607683,52,52,52,52,52,52,308,1664439512509
656130980,65,65,65,65,65,65,912,1664439512509
116006477,47,47,47,47,47,47,447,1664439512509
942416782,22,22,22,22,22,22,110,1664439512509
492595493,26,26,26,26,26,26,298,1664439512509
605821854,20,20,20,20,20,20,285,1664439512509
974426559,24,24,24,24,24,24,934,1664439512509
496093483,36,36,36,36,36,36,627,1664439512509
281484018,37,37,37,37,37,37,294,1664439512509
125807641,24,24,24,24,24,24,640,1664439512509
720536533,33,33,33,33,33,33,565,1664439512509
246397477,87,87,87,87,87,87,233,1664439512509
424796549,63,63,63,63,63,63,337,1664439512509
324952826,87,87,87,87,87,87,375,1664439512509
233460038,15,15,15,15,15,15,700,1664439512509
481155487,69,69,69,69,69,69,189,1664439512509
781464308,34,34,34,34,34,34,843,1664439512509
290763806,22,22,22,22,22,22,867,1664439512509
763113096,87,87,87,87,87,87,538,1664439512509
650290067,49,49,49,49,49,49,769,1664439512509
625765454,88,88,88,88,88,88,835,1664439512509
178584537,33,33,33,33,33,33,935,1664439512509
779949329,26,26,26,26,26,26,373,1664439512509
436298493,79,79,79,79,79,79,264,1664439512509
660607202,41,41,41,41,41,41,439,1664439512509
109680525,10,10,10,10,10,10,705,1664439512509
388463190,35,35,35,35,35,35,506,1664439512509
396588501,19,19,19,19,19,19,527,1664439512509
400661925,82,82,82,82,82,82,181,1664439512509
270383497,33,33,33,33,33,33,752,1664439512509
702995940,39,39,39,39,39,39,891,1664439512509
781610595,31,31,31,31,31,31,164,1664439512509
641528589,56,56,56,56,56,56,765,1664439512509
292847700,56,56,56,56,56,56,105,1664439512509
765735858,88,88,88,88,88,88,740,1664439512509
663293213,58,58,58,58,58,58,930,1664439512509
517125948,18,18,18,18,18,18,622,1664439512509
695723043,85,85,85,85,85,85,726,1664439512509
402527620,77,77,77,77,77,77,559,1664439512509
198228293,59,59,59,59,59,59,535,1664439512509
817934081,80,80,80,80,80,80,700,1664439512509
670178960,23,23,23,23,23,23,256,1664439512509
362203136,31,31,31,31,31,31,729,1664439512509
399371432,15,15,15,15,15,15,929,1664439512509
697486012,55,55,55,55,55,55,866,1664439512509
813216839,93,93,93,93,93,93,908,1664439512509
669618495,80,80,80,80,80,80,421,1664439512509
598711827,87,87,87,87,87,87,409,1664439512509
833671230,50,50,50,50,50,50,848,1664439512509
736087976,57,57,57,57,57,57,269,1664439512509
141430044,70,70,70,70,70,70,568,1664439512509
351434289,24,24,24,24,24,24,677,1664439512509
834948257,21,21,21,21,21,21,899,1664439512509
910887395,25,25,25,25,25,25,768,1664439512509
766864371,65,65,65,65,65,65,177,1664439512509
959535976,43,43,43,43,43,43,758,1664439512509
289473431,54,54,54,54,54,54,886,1664439512509
963023414,90,90,90,90,90,90,497,1664439512509
343335512,53,53,53,53,53,53,523,1664439512509
879678087,26,26,26,26,26,26,510,1664439512509
347438169,12,12,12,12,12,12,556,1664439512509
371266370,55,55,55,55,55,55,562,1664439512509
878734666,14,14,14,14,14,14,431,1664439512509
726243233,39,39,39,39,39,39,332,1664439512509
203567401,61,61,61,61,61,61,191,1664439512509
900458894,20,20,20,20,20,20,586,1664439512509
528565876,49,49,49,49,49,49,278,1664439512509
886136113,79,79,79,79,79,79,942,1664439512509
207766694,85,85,85,85,85,85,599,1664439512509
164723856,32,32,32,32,32,32,118,1664439512509
926823168,37,37,37,37,37,37,263,1664439512509
426806251,35,35,35,35,35,35,383,1664439512509
277315973,38,38,38,38,38,38,717,1664439512509
201135570,46,46,46,46,46,46,357,1664439512509
394603195,38,38,38,38,38,38,487,1664439512509
903288310,64,64,64,64,64,64,579,1664439512509
713792790,88,88,88,88,88,88,888,1664439512509
625323033,22,22,22,22,22,22,531,1664439512509
569919170,36,36,36,36,36,36,994,1664439512509
853746321,29,29,29,29,29,29,909,1664439512510
442068250,75,75,75,75,75,75,508,1664439512510
841353379,88,88,88,88,88,88,167,1664439512510
896030000,24,24,24,24,24,24,476,1664439512510
116075400,33,33,33,33,33,33,805,1664439512510
887254033,20,20,20,20,20,20,345,1664439512510
988497482,41,41,41,41,41,41,142,1664439512510
933821273,73,73,73,73,73,73,185,1664439512510
600554879,67,67,67,67,67,67,973,1664439512510
988388786,83,83,83,83,83,83,679,1664439512510
927108484,85,85,85,85,85,85,295,1664439512510
926372211,87,87,87,87,87,87,590,1664439512510
715364448,34,34,34,34,34,34,196,1664439512510
214937517,91,91,91,91,91,91,958,1664439512510
194847937,62,62,62,62,62,62,666,1664439512510
740815231,12,12,12,12,12,12,665,1664439512510
962964856,81,81,81,81,81,81,561,1664439512510
303837951,92,92,92,92,92,92,298,1664439512510
402873458,25,25,25,25,25,25,954,1664439512510
343942704,96,96,96,96,96,96,765,1664439512510
805912682,85,85,85,85,85,85,562,1664439512510
970862503,33,33,33,33,33,33,262,1664439512510
489355103,82,82,82,82,82,82,858,1664439512510
433738200,40,40,40,40,40,40,209,1664439512510
440618682,53,53,53,53,53,53,809,1664439512510
270475094,40,40,40,40,40,40,646,1664439512510
504817175,23,23,23,23,23,23,228,1664439512510
549106575,15,15,15,15,15,15,661,1664439512510
516876561,76,76,76,76,76,76,830,1664439512510
583147073,34,34,34,34,34,34,201,1664439512510
270305771,17,17,17,17,17,17,353,1664439512510
214550904,36,36,36,36,36,36,591,1664439512510
899680063,32,32,32,32,32,32,508,1664439512510
798256467,18,18,18,18,18,18,949,1664439512510
625261266,85,85,85,85,85,85,972,1664439512510
345390704,15,15,15,15,15,15,606,1664439512510
287912762,32,32,32,32,32,32,212,1664439512510
634230369,80,80,80,80,80,80,158,1664439512510
667228965,60,60,60,60,60,60,523,1664439512510
642339843,88,88,88,88,88,88,292,1664439512510
881936109,89,89,89,89,89,89,542,1664439512510
295499873,12,12,12,12,12,12,298,1664439512510
980170046,79,79,79,79,79,79,140,1664439512510
341858999,20,20,20,20,20,20,134,1664439512510
228918223,39,39,39,39,39,39,818,1664439512510
808122589,59,59,59,59,59,59,707,1664439512510
152138772,84,84,84,84,84,84,219,1664439512510
260671170,74,74,74,74,74,74,136,1664439512510
370936756,52,52,52,52,52,52,259,1664439512510
202587797,64,64,64,64,64,64,911,1664439512510
796470739,50,50,50,50,50,50,823,1664439512510
579175519,20,20,20,20,20,20,104,1664439512510
676455853,23,23,23,23,23,23,117,1664439512510
323354227,36,36,36,36,36,36,720,1664439512510
313381190,84,84,84,84,84,84,707,1664439512510
249218382,23,23,23,23,23,23,974,1664439512510
150718621,58,58,58,58,58,58,548,1664439512510
240080950,15,15,15,15,15,15,893,1664439512510
861000886,12,12,12,12,12,12,208,1664439512510
586777090,10,10,10,10,10,10,237,1664439512510
694912951,97,97,97,97,97,97,756,1664439512510
815296805,67,67,67,67,67,67,434,1664439512510
246381366,37,37,37,37,37,37,107,1664439512510
219585510,16,16,16,16,16,16,662,1664439512510
717659745,92,92,92,92,92,92,781,1664439512510
947414037,76,76,76,76,76,76,904,1664439512510
597879858,16,16,16,16,16,16,492,1664439512510
503577522,35,35,35,35,35,35,316,1664439512510
495439252,85,85,85,85,85,85,675,1664439512510
356526816,73,73,73,73,73,73,774,1664439512510
440588562,49,49,49,49,49,49,200,1664439512510
100247669,59,59,59,59,59,59,486,1664439512510
531012476,43,43,43,43,43,43,351,1664439512510
613345776,85,85,85,85,85,85,745,1664439512510
766101347,54,54,54,54,54,54,915,1664439512510
319625151,55,55,55,55,55,55,934,1664439512510
470711203,44,44,44,44,44,44,496,1664439512510
928904621,83,83,83,83,83,83,259,1664439512510
366915369,13,13,13,13,13,13,960,1664439512510
780531119,67,67,67,67,67,67,823,1664439512510
812661113,30,30,30,30,30,30,501,1664439512510
924334875,87,87,87,87,87,87,805,1664439512510
594143576,77,77,77,77,77,77,393,1664439512510
821135610,65,65,65,65,65,65,782,1664439512510
568569748,22,22,22,22,22,22,566,1664439512510
586040530,64,64,64,64,64,64,967,1664439512510
294968194,54,54,54,54,54,54,717,1664439512510
908554280,84,84,84,84,84,84,262,1664439512510
931651326,47,47,47,47,47,47,542,1664439512510
782013881,52,52,52,52,52,52,154,1664439512510
893394280,14,14,14,14,14,14,873,1664439512510
146321761,40,40,40,40,40,40,303,1664439512510
352578090,85,85,85,85,85,85,779,1664439512510
269819471,62,62,62,62,62,62,119,1664439512510
994365944,45,45,45,45,45,45,275,1664439512510
963051918,15,15,15,15,15,15,913,1664439512510
134038096,83,83,83,83,83,83,787,1664439512510
265932878,66,66,66,66,66,66,356,1664439512510
617187300,39,39,39,39,39,39,821,1664439512510
784442503,28,28,28,28,28,28,174,1664439512510
322546611,69,69,69,69,69,69,316,1664439512510
569656561,91,91,91,91,91,91,807,1664439512510
599443661,59,59,59,59,59,59,529,1664439512510
744004280,34,34,34,34,34,34,371,1664439512510
903599276,66,66,66,66,66,66,461,1664439512510
942744796,19,19,19,19,19,19,940,1664439512510
657247514,86,86,86,86,86,86,937,1664439512510
675492737,72,72,72,72,72,72,378,1664439512510
793071690,46,46,46,46,46,46,967,1664439512510
838155207,73,73,73,73,73,73,892,1664439512510
741638040,70,70,70,70,70,70,458,1664439512510
951992944,14,14,14,14,14,14,528,1664439512510
463961400,32,32,32,32,32,32,663,1664439512510
648004257,84,84,84,84,84,84,561,1664439512510
994341157,18,18,18,18,18,18,252,1664439512510
792955650,67,67,67,67,67,67,479,1664439512510
253135192,23,23,23,23,23,23,832,1664439512510
701839606,63,63,63,63,63,63,324,1664439512510
978851794,19,19,19,19,19,19,789,1664439512510
851205482,51,51,51,51,51,51,640,1664439512510
357684738,14,14,14,14,14,14,183,1664439512510
891751794,65,65,65,65,65,65,131,1664439512510
944928358,98,98,98,98,98,98,636,1664439512510
617040013,96,96,96,96,96,96,116,1664439512510
754811878,77,77,77,77,77,77,515,1664439512510
630633685,93,93,93,93,93,93,777,1664439512510
376093521,35,35,35,35,35,35,853,1664439512510
436010539,61,61,61,61,61,61,791,1664439512510
362854432,66,66,66,66,66,66,108,1664439512510
264055393,35,35,35,35,35,35,804,1664439512510
770614649,78,78,78,78,78,78,146,1664439512510
830823719,32,32,32,32,32,32,781,1664439512510
204131099,34,34,34,34,34,34,952,1664439512510
254758223,94,94,94,94,94,94,497,1664439512510
116690198,80,80,80,80,80,80,694,1664439512510
